stat_id,match_id,player_id,team_id,runs,balls_faced,fours,sixes,wickets,overs,runs_conceded,catches,stumpings,created_at
1,171097,1479191,3571,9,6,0,1,0,0.0,0,0,0,2026-09-02 11:30:45.367
2,171097,22561,3571,38,19,6,2,0,0.0,0,0,0,2026-09-02 11:30:45.380
3,171097,1479197,3571,39,24,2,4,0,0.0,0,0,0,2026-09-02 11:30:45.390
4,171097,1479153,3571,29,27,1,2,0,0.0,0,0,0,2026-09-02 11:30:45.407
5,171097,32856,3571,2,4,0,0,2,4.0,31,0,0,2026-09-02 11:30:45.423
6,171097,1479161,3571,27,20,1,2,0,0.0,0,0,0,2026-09-02 11:30:45.437
7,171097,1479211,3571,1,3,0,0,0,2.0,17,0,0,2026-09-02 11:30:45.450
8,171097,1479177,3571,0,1,0,0,1,3.0,21,0,0,2026-09-02 11:30:45.463
9,171097,1467948,3571,1,5,0,0,2,3.4,36,0,0,2026-09-02 11:30:45.467
10,171097,1479231,3571,12,6,1,1,0,0.0,0,0,0,2026-09-02 11:30:45.467
11,171097,1479221,3571,1,1,0,0,1,3.0,24,0,0,2026-09-02 11:30:45.480
12,171097,11684,3571,0,0,0,0,0,3.0,40,0,0,2026-09-02 11:30:45.483
13,171097,1431875,3591,35,19,3,2,0,2.0,26,0,0,2026-09-02 11:30:45.490
14,171097,1479317,3591,0,0,0,0,0,1.0,17,0,0,2026-09-02 11:30:45.500
15,171097,1479333,3591,0,0,0,0,3,3.0,25,0,0,2026-09-02 11:30:45.503
16,171097,1479307,3591,2,9,0,0,1,3.0,17,0,0,2026-09-02 11:30:45.503
17,171097,36132,3591,3,5,0,0,0,2.0,27,0,0,2026-09-02 11:30:45.503
18,171097,1476493,3591,82,45,8,4,4,4.0,27,0,0,2026-09-02 11:30:45.507
19,171097,1447277,3591,0,2,0,0,2,4.0,25,0,0,2026-09-02 11:30:45.507
20,171097,12452,3591,28,22,4,0,0,0.0,0,0,0,2026-09-02 11:30:45.547
21,171097,1479267,3591,14,6,2,1,0,0.0,0,0,0,2026-09-02 11:30:45.560
22,171097,1479297,3591,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:30:45.560
23,171097,15418,3591,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:30:45.577
24,171097,1447221,3591,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:30:45.633
25,170223,18108,298,46,47,7,1,1,1.0,3,0,0,2026-09-02 11:30:47.490
26,170223,17692,298,30,36,5,0,0,0.0,0,0,0,2026-09-02 11:30:47.513
27,170223,15444,298,84,90,8,1,0,0.0,0,0,0,2026-09-02 11:30:47.513
28,170223,17613,298,53,71,4,0,4,7.3,16,0,0,2026-09-02 11:30:47.517
29,170223,17631,298,12,16,1,0,0,0.0,0,0,0,2026-09-02 11:30:47.520
30,170223,29718,298,3,3,0,0,0,0.0,0,0,0,2026-09-02 11:30:47.540
31,170223,29433,298,0,0,0,0,0,3.0,14,0,0,2026-09-02 11:30:47.540
32,170223,29459,298,0,0,0,0,2,6.0,15,0,0,2026-09-02 11:30:47.543
33,170223,1430018,298,0,0,0,0,3,2.0,4,0,0,2026-09-02 11:30:47.543
34,170223,1479377,298,0,0,0,0,0,3.0,23,0,0,2026-09-02 11:30:47.547
35,170223,15438,298,0,0,0,0,0,5.0,21,0,0,2026-09-02 11:30:47.550
36,170223,1451188,190,6,5,1,0,0,7.0,31,0,0,2026-09-02 11:30:47.550
37,170223,1433321,190,0,1,0,0,2,7.0,32,0,0,2026-09-02 11:30:47.553
38,170223,1452341,190,2,7,0,0,0,5.0,34,0,0,2026-09-02 11:30:47.553
39,170223,1433310,190,7,11,1,0,0,2.0,22,0,0,2026-09-02 11:30:47.557
40,170223,1478811,190,0,7,0,0,1,8.0,56,0,0,2026-09-02 11:30:47.560
41,170223,14013,190,16,17,2,1,0,6.4,33,0,0,2026-09-02 11:30:47.560
42,170223,1450990,190,16,17,2,1,1,8.0,34,0,0,2026-09-02 11:30:47.563
43,170223,1450948,190,1,10,0,0,0,0.0,0,0,0,2026-09-02 11:30:47.580
44,170223,1451179,190,35,56,1,2,0,0.0,0,0,0,2026-09-02 11:30:47.613
45,170223,1478807,190,8,22,0,0,0,0.0,0,0,0,2026-09-02 11:30:47.743
46,170223,1452314,190,2,12,0,0,0,0.0,0,0,0,2026-09-02 11:30:47.750
47,170213,12195,71,15,28,3,0,0,0.0,0,0,0,2026-09-02 11:30:49.617
48,170213,1424104,71,40,40,3,3,0,0.0,0,0,0,2026-09-02 11:30:49.617
49,170213,55753,71,24,35,3,0,0,0.0,0,0,0,2026-09-02 11:30:49.620
50,170213,14006,71,82,98,6,0,0,0.0,0,0,0,2026-09-02 11:30:49.623
51,170213,12163,71,79,87,3,2,1,8.0,37,0,0,2026-09-02 11:30:49.623
52,170213,12108,71,13,9,2,0,1,7.0,41,0,0,2026-09-02 11:30:49.627
53,170213,14004,71,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:30:49.630
54,170213,50468,71,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:30:49.630
55,170213,13242,71,1,1,0,0,5,9.0,34,0,0,2026-09-02 11:30:49.633
56,170213,1469277,71,0,0,0,0,2,5.0,21,0,0,2026-09-02 11:30:49.633
57,170213,1458362,71,0,0,0,0,0,5.0,40,0,0,2026-09-02 11:30:49.637
58,170213,34646,571,4,8,1,0,3,8.0,42,0,0,2026-09-02 11:30:49.640
59,170213,34550,571,0,1,0,0,0,5.0,27,0,0,2026-09-02 11:30:49.640
60,170213,34557,571,16,17,3,0,2,10.0,53,0,0,2026-09-02 11:30:49.643
61,170213,1478847,571,2,12,0,0,0,5.0,35,0,0,2026-09-02 11:30:49.663
62,170213,34562,571,22,50,2,0,0,10.0,43,0,0,2026-09-02 11:30:49.667
63,170213,34639,571,64,29,5,6,3,9.0,47,0,0,2026-09-02 11:30:49.670
64,170213,1479427,571,1,5,0,0,0,3.0,15,0,0,2026-09-02 11:30:49.670
65,170213,17359,571,22,19,4,0,0,0.0,0,0,0,2026-09-02 11:30:49.677
66,170213,1478837,571,1,9,0,0,0,0.0,0,0,0,2026-09-02 11:30:49.680
67,170213,55288,571,18,19,4,0,0,0.0,0,0,0,2026-09-02 11:30:49.680
68,170213,43097,571,17,35,0,1,0,0.0,0,0,0,2026-09-02 11:30:49.700
69,154535,10693,159,0,4,0,0,0,0.0,0,0,0,2026-09-02 11:30:51.657
70,154535,15306,159,13,21,0,0,0,0.0,0,0,0,2026-09-02 11:30:51.660
71,154535,10384,159,16,11,0,2,0,0.0,0,0,0,2026-09-02 11:30:51.707
72,154535,9789,159,111,43,8,9,0,0.0,0,0,0,2026-09-02 11:30:51.710
73,154535,3007,159,6,7,0,0,3,3.0,20,0,0,2026-09-02 11:30:51.710
74,154535,1456809,159,7,4,0,1,0,0.0,0,0,0,2026-09-02 11:30:51.713
75,154535,13646,159,27,7,2,3,0,2.0,29,0,0,2026-09-02 11:30:51.717
76,154535,50458,159,0,0,0,0,1,3.0,36,0,0,2026-09-02 11:30:51.720
77,154535,8651,159,0,0,0,0,1,2.0,20,0,0,2026-09-02 11:30:51.720
78,154535,12678,159,0,0,0,0,1,2.0,26,0,0,2026-09-02 11:30:51.723
79,154535,6667,159,0,0,0,0,1,4.0,38,0,0,2026-09-02 11:30:51.727
80,154535,8435,271,18,11,3,0,1,2.0,11,0,0,2026-09-02 11:30:51.730
81,154535,2276,271,1,2,0,0,1,4.0,25,0,0,2026-09-02 11:30:51.730
82,154535,10928,271,0,0,0,0,1,3.0,55,0,0,2026-09-02 11:30:51.733
83,154535,55799,271,0,0,0,0,1,3.0,18,0,0,2026-09-02 11:30:51.737
84,154535,11211,271,0,3,0,0,0,1.0,16,0,0,2026-09-02 11:30:51.740
85,154535,13750,271,14,13,0,1,0,2.0,40,0,0,2026-09-02 11:30:51.740
86,154535,8433,271,1,4,0,0,0,1.0,18,0,0,2026-09-02 11:30:51.743
87,154535,8085,271,22,18,4,0,0,0.0,0,0,0,2026-09-02 11:30:51.750
88,154535,9406,271,43,16,3,4,0,0.0,0,0,0,2026-09-02 11:30:51.773
89,154535,6734,271,55,24,1,7,0,0.0,0,0,0,2026-09-02 11:30:51.777
90,154535,16414,271,13,5,3,0,0,0.0,0,0,0,2026-09-02 11:30:51.850
91,169813,1449473,329,8,7,2,0,0,0.0,0,0,0,2026-09-02 11:30:54.423
92,169813,35612,329,27,31,4,0,0,0.0,0,0,0,2026-09-02 11:30:54.427
93,169813,13711,329,40,42,2,1,0,0.0,0,0,0,2026-09-02 11:30:54.430
94,169813,11388,329,10,11,1,0,0,0.0,0,0,0,2026-09-02 11:30:54.430
95,169813,38818,329,31,18,3,1,0,2.0,3,0,0,2026-09-02 11:30:54.433
96,169813,11389,329,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:30:54.437
97,169813,11385,329,5,5,0,0,1,3.0,9,0,0,2026-09-02 11:30:54.440
98,169813,35607,329,1,4,0,0,0,2.3,10,0,0,2026-09-02 11:30:54.443
99,169813,11380,329,0,1,0,0,3,4.0,15,0,0,2026-09-02 11:30:54.447
100,169813,31393,329,1,1,0,0,2,3.0,6,0,0,2026-09-02 11:30:54.447
101,169813,15705,329,0,0,0,0,1,3.0,11,0,0,2026-09-02 11:30:54.450
102,169813,18009,484,3,7,0,0,1,3.0,13,0,0,2026-09-02 11:30:54.473
103,169813,33778,484,3,14,0,0,0,3.0,19,0,0,2026-09-02 11:30:54.477
104,169813,50010,484,1,5,0,0,0,4.0,27,0,0,2026-09-02 11:30:54.480
105,169813,39077,484,2,2,0,0,3,4.0,28,0,0,2026-09-02 11:30:54.483
106,169813,1478617,484,1,2,0,0,1,3.0,21,0,0,2026-09-02 11:30:54.483
107,169813,39070,484,9,13,1,0,2,3.0,21,0,0,2026-09-02 11:30:54.487
108,169813,33766,484,12,13,1,0,0,0.0,0,0,0,2026-09-02 11:30:54.490
109,169813,33794,484,9,10,1,0,0,0.0,0,0,0,2026-09-02 11:30:54.493
110,169813,18124,484,2,15,0,0,0,0.0,0,0,0,2026-09-02 11:30:54.533
111,169813,33787,484,4,10,0,0,0,0.0,0,0,0,2026-09-02 11:30:54.553
112,169813,39135,484,7,14,0,0,0,0.0,0,0,0,2026-09-02 11:30:54.557
113,171087,1478917,3601,11,19,2,0,1,3.0,40,0,0,2026-09-02 11:33:23.503
114,171087,1478911,3601,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:33:23.507
115,171087,10947,3601,8,10,1,0,0,0.2,7,0,0,2026-09-02 11:33:23.507
116,171087,1479343,3601,48,37,6,1,0,0.0,0,0,0,2026-09-02 11:33:23.510
117,171087,12337,3601,24,18,3,0,0,0.0,0,0,0,2026-09-02 11:33:23.513
118,171087,14452,3601,39,23,2,3,0,4.0,29,0,0,2026-09-02 11:33:23.513
119,171087,11031,3601,18,5,1,2,0,0.0,0,0,0,2026-09-02 11:33:23.517
120,171087,1463955,3601,0,1,0,0,2,3.0,32,0,0,2026-09-02 11:33:23.520
121,171087,1447245,3601,0,2,0,0,0,3.0,34,0,0,2026-09-02 11:33:23.520
122,171087,1478927,3601,16,4,1,2,0,0.0,0,0,0,2026-09-02 11:33:23.523
123,171087,1478897,3601,0,0,0,0,0,2.0,16,0,0,2026-09-02 11:33:23.527
124,171087,32856,3571,76,45,5,6,3,3.0,33,0,0,2026-09-02 11:33:23.537
125,171087,11684,3571,0,0,0,0,0,4.0,38,0,0,2026-09-02 11:33:23.540
126,171087,1467948,3571,0,0,0,0,3,4.0,29,0,0,2026-09-02 11:33:23.543
127,171087,1479211,3571,0,0,0,0,1,3.0,23,0,0,2026-09-02 11:33:23.547
128,171087,1479167,3571,0,0,0,0,1,3.0,24,0,0,2026-09-02 11:33:23.547
129,171087,1479221,3571,0,0,0,0,0,3.0,26,0,0,2026-09-02 11:33:23.573
130,171087,1479191,3571,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:33:23.577
131,171087,22561,3571,24,10,3,2,0,0.0,0,0,0,2026-09-02 11:33:23.580
132,171087,1479153,3571,17,8,4,0,0,0.0,0,0,0,2026-09-02 11:33:23.600
133,171087,1479161,3571,51,39,4,2,0,0.0,0,0,0,2026-09-02 11:33:23.623
134,171087,1479197,3571,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:23.627
135,171087,1479187,3571,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:23.670
136,171087,52022,3601,0,0,0,0,0,2.0,22,0,0,2026-09-02 11:33:23.760
137,169991,13957,12,38,22,2,2,0,0.0,0,0,0,2026-09-02 11:33:25.773
138,169991,23616,12,32,21,6,0,2,1.0,8,0,0,2026-09-02 11:33:25.797
139,169991,13415,12,2,3,0,0,0,0.0,0,0,0,2026-09-02 11:33:25.797
140,169991,9354,12,0,1,0,0,1,4.0,31,0,0,2026-09-02 11:33:25.800
141,169991,8454,12,57,32,7,1,0,0.0,0,0,0,2026-09-02 11:33:25.820
142,169991,13451,12,2,6,0,0,0,1.0,9,0,0,2026-09-02 11:33:25.840
143,169991,15877,12,18,11,1,1,0,0.0,0,0,0,2026-09-02 11:33:25.860
144,169991,19592,12,37,25,2,2,3,4.0,41,0,0,2026-09-02 11:33:25.860
145,169991,8460,12,0,0,0,0,1,2.0,25,0,0,2026-09-02 11:33:25.863
146,169991,54385,12,0,0,0,0,0,4.0,37,0,0,2026-09-02 11:33:25.877
147,169991,13316,12,0,0,0,0,1,4.0,39,0,0,2026-09-02 11:33:25.890
148,169991,10769,161,0,0,0,0,1,3.0,27,0,0,2026-09-02 11:33:25.897
149,169991,14431,161,8,6,0,1,0,4.0,38,0,0,2026-09-02 11:33:25.910
150,169991,9885,161,6,2,0,1,1,2.0,27,0,0,2026-09-02 11:33:25.920
151,169991,53954,161,0,2,0,0,0,3.0,28,0,0,2026-09-02 11:33:25.923
152,169991,7973,161,12,8,2,0,3,4.0,46,0,0,2026-09-02 11:33:25.923
153,169991,1463330,161,0,0,0,0,1,4.0,25,0,0,2026-09-02 11:33:25.927
154,169991,20262,161,6,7,1,0,0,0.0,0,0,0,2026-09-02 11:33:25.930
155,169991,8522,161,22,29,2,0,0,0.0,0,0,0,2026-09-02 11:33:25.943
156,169991,13438,161,20,13,3,0,0,0.0,0,0,0,2026-09-02 11:33:25.977
157,169991,9890,161,54,26,7,2,0,0.0,0,0,0,2026-09-02 11:33:26.000
158,169991,53940,161,56,29,3,4,0,0.0,0,0,0,2026-09-02 11:33:26.000
159,171250,29816,188,8,16,1,0,0,0.0,0,0,0,2026-09-02 11:33:27.733
160,171250,1423987,188,4,11,0,0,0,3.0,18,0,0,2026-09-02 11:33:27.733
161,171250,13761,188,58,64,4,0,0,0.0,0,0,0,2026-09-02 11:33:27.737
162,171250,46982,188,12,19,1,0,0,0.0,0,0,0,2026-09-02 11:33:27.757
163,171250,1471176,188,0,3,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.760
164,171250,15387,188,5,12,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.760
165,171250,15383,188,20,50,1,0,0,3.2,22,0,0,2026-09-02 11:33:27.763
166,171250,15382,188,1,2,0,0,0,1.0,7,0,0,2026-09-02 11:33:27.767
167,171250,50355,188,1,1,0,0,1,2.0,21,0,0,2026-09-02 11:33:27.770
168,171250,1461345,188,4,7,0,0,0,3.0,24,0,0,2026-09-02 11:33:27.770
169,171250,13771,188,9,7,1,0,0,4.0,38,0,0,2026-09-02 11:33:27.773
170,171250,38209,389,33,37,3,0,2,7.0,21,0,0,2026-09-02 11:33:27.777
171,171250,1449952,389,0,0,0,0,0,6.0,24,0,0,2026-09-02 11:33:27.777
172,171250,38223,389,0,0,0,0,1,6.0,37,0,0,2026-09-02 11:33:27.780
173,171250,15388,389,0,0,0,0,1,7.0,29,0,0,2026-09-02 11:33:27.780
174,171250,12298,389,0,0,0,0,3,6.0,17,0,0,2026-09-02 11:33:27.783
175,171250,38216,389,8,4,2,0,0,0.0,0,0,0,2026-09-02 11:33:27.810
176,171250,12293,389,70,59,11,0,0,0.0,0,0,0,2026-09-02 11:33:27.830
177,171250,1449981,389,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.833
178,171250,15390,389,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.850
179,171250,15391,389,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.853
180,171250,1478581,389,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:27.857
181,171083,53496,3581,9,6,2,0,0,0.0,0,0,0,2026-09-02 11:33:29.967
182,171083,14254,3581,76,42,8,4,0,0.0,0,0,0,2026-09-02 11:33:29.967
183,171083,1479077,3581,0,2,0,0,0,0.4,14,0,0,2026-09-02 11:33:29.970
184,171083,11038,3581,29,22,3,0,0,0.0,0,0,0,2026-09-02 11:33:29.970
185,171083,1479111,3581,13,8,1,1,0,2.0,14,0,0,2026-09-02 11:33:29.973
186,171083,19187,3581,20,15,2,1,0,3.0,39,0,0,2026-09-02 11:33:29.973
187,171083,1479151,3581,5,7,0,0,0,0.0,0,0,0,2026-09-02 11:33:29.973
188,171083,1479067,3581,1,2,0,0,0,2.0,18,0,0,2026-09-02 11:33:29.977
189,171083,1446953,3581,23,12,3,1,1,3.0,26,0,0,2026-09-02 11:33:29.977
190,171083,1431889,3581,5,3,1,0,1,3.0,28,0,0,2026-09-02 11:33:29.980
191,171083,1479091,3581,0,1,0,0,0,2.0,36,0,0,2026-09-02 11:33:29.980
192,171083,13509,3561,51,29,5,3,0,2.0,27,0,0,2026-09-02 11:33:29.980
193,171083,1478971,3561,0,0,0,0,3,4.0,47,0,0,2026-09-02 11:33:29.983
194,171083,24301,3561,0,0,0,0,1,4.0,33,0,0,2026-09-02 11:33:29.983
195,171083,13146,3561,0,0,0,0,2,4.0,29,0,0,2026-09-02 11:33:29.987
196,171083,1479037,3561,0,0,0,0,2,3.4,42,0,0,2026-09-02 11:33:29.987
197,171083,1478967,3561,0,0,0,0,1,2.0,8,0,0,2026-09-02 11:33:29.990
198,171083,1478983,3561,0,5,0,0,0,0.0,0,0,0,2026-09-02 11:33:29.990
199,171083,1430529,3561,103,52,10,5,0,0.0,0,0,0,2026-09-02 11:33:29.993
200,171083,1478977,3561,36,20,6,1,0,0.0,0,0,0,2026-09-02 11:33:29.997
201,171083,1478941,3561,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:30.023
202,171083,1479047,3561,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:30.027
203,171083,1479137,3581,0,0,0,0,0,2.0,17,0,0,2026-09-02 11:33:30.190
204,170197,22911,7,3,7,0,0,0,0.0,0,0,0,2026-09-02 11:33:32.017
205,170197,1471008,7,92,106,5,4,0,0.0,0,0,0,2026-09-02 11:33:32.020
206,170197,1464045,7,14,25,2,0,1,1.0,9,0,0,2026-09-02 11:33:32.020
207,170197,6322,7,1,7,0,0,0,0.0,0,0,0,2026-09-02 11:33:32.043
208,170197,52666,7,18,42,2,0,1,4.0,30,0,0,2026-09-02 11:33:32.043
209,170197,8351,7,24,43,1,0,1,4.3,26,0,0,2026-09-02 11:33:32.047
210,170197,1464054,7,41,38,6,1,0,0.0,0,0,0,2026-09-02 11:33:32.050
211,170197,23016,7,41,24,2,3,1,7.0,24,0,0,2026-09-02 11:33:32.050
212,170197,1447465,7,18,8,0,2,2,6.0,36,0,0,2026-09-02 11:33:32.053
213,170197,52638,7,0,1,0,0,2,8.0,25,0,0,2026-09-02 11:33:32.053
214,170197,39149,7,0,0,0,0,1,7.0,16,0,0,2026-09-02 11:33:32.057
215,170197,50437,525,6,14,0,0,3,9.0,62,0,0,2026-09-02 11:33:32.060
216,170197,36321,525,0,9,0,0,1,3.0,10,0,0,2026-09-02 11:33:32.077
217,170197,1431377,525,2,6,0,0,2,9.0,60,0,0,2026-09-02 11:33:32.080
218,170197,15832,525,0,4,0,0,2,10.0,44,0,0,2026-09-02 11:33:32.080
219,170197,1449025,525,4,2,1,0,0,9.0,54,0,0,2026-09-02 11:33:32.083
220,170197,1458602,525,2,3,0,0,1,10.0,29,0,0,2026-09-02 11:33:32.087
221,170197,1463438,525,47,70,5,0,0,0.0,0,0,0,2026-09-02 11:33:32.093
222,170197,1468987,525,17,25,3,0,0,0.0,0,0,0,2026-09-02 11:33:32.097
223,170197,15829,525,70,82,9,1,0,0.0,0,0,0,2026-09-02 11:33:32.100
224,170197,1479401,525,3,11,0,0,0,0.0,0,0,0,2026-09-02 11:33:32.117
225,170197,1468976,525,2,2,0,0,0,0.0,0,0,0,2026-09-02 11:33:32.153
226,170203,1433244,543,4,14,1,0,0,0.0,0,0,0,2026-09-02 11:33:33.857
227,170203,24136,543,9,28,1,0,0,0.0,0,0,0,2026-09-02 11:33:33.860
228,170203,17431,543,15,15,2,1,0,0.0,0,0,0,2026-09-02 11:33:33.860
229,170203,34527,543,2,7,0,0,0,0.0,0,0,0,2026-09-02 11:33:33.863
230,170203,1479411,543,13,27,1,0,0,0.0,0,0,0,2026-09-02 11:33:33.867
231,170203,1469284,543,2,3,0,0,0,0.0,0,0,0,2026-09-02 11:33:33.870
232,170203,17494,543,9,21,0,1,3,6.0,20,0,0,2026-09-02 11:33:33.870
233,170203,41725,543,8,58,1,0,0,7.0,27,0,0,2026-09-02 11:33:33.890
234,170203,1450963,543,1,11,0,0,0,1.0,6,0,0,2026-09-02 11:33:33.893
235,170203,34534,543,2,6,0,0,0,3.0,11,0,0,2026-09-02 11:33:33.897
236,170203,41715,543,10,28,0,1,0,4.0,21,0,0,2026-09-02 11:33:33.897
237,170203,10203,72,0,0,0,0,2,8.0,14,0,0,2026-09-02 11:33:33.900
238,170203,52579,72,0,0,0,0,0,4.0,15,0,0,2026-09-02 11:33:33.903
239,170203,13626,72,0,0,0,0,3,6.2,20,0,0,2026-09-02 11:33:33.903
240,170203,11158,72,0,0,0,0,5,10.0,14,0,0,2026-09-02 11:33:33.907
241,170203,11155,72,0,0,0,0,0,6.0,15,0,0,2026-09-02 11:33:33.910
242,170203,20146,72,0,0,0,0,0,2.0,4,0,0,2026-09-02 11:33:33.910
243,170203,22706,72,36,58,5,0,0,0.0,0,0,0,2026-09-02 11:33:33.920
244,170203,12110,72,18,25,2,1,0,0.0,0,0,0,2026-09-02 11:33:33.920
245,170203,22691,72,10,19,1,0,0,0.0,0,0,0,2026-09-02 11:33:33.923
246,170203,11165,72,1,10,0,0,0,0.0,0,0,0,2026-09-02 11:33:33.923
247,170203,12140,72,19,14,1,1,0,0.0,0,0,0,2026-09-02 11:33:33.927
248,169231,1458987,2620,5,4,1,0,0,0.0,0,0,0,2026-09-02 11:33:37.133
249,169231,10893,2620,51,27,7,1,0,0.0,0,0,0,2026-09-02 11:33:37.133
250,169231,1460916,2620,32,29,4,0,0,0.0,0,0,0,2026-09-02 11:33:37.140
251,169231,12619,2620,36,19,2,3,0,1.0,16,0,0,2026-09-02 11:33:37.140
252,169231,1459394,2620,3,6,0,0,1,2.2,23,0,0,2026-09-02 11:33:37.143
253,169231,1458968,2620,13,20,0,0,0,0.0,0,0,0,2026-09-02 11:33:37.147
254,169231,1429626,2620,11,8,0,1,0,0.0,0,0,0,2026-09-02 11:33:37.147
255,169231,53510,2620,18,7,4,0,0,3.0,11,0,0,2026-09-02 11:33:37.150
256,169231,12639,2620,1,2,0,0,0,3.0,34,0,0,2026-09-02 11:33:37.150
257,169231,1458991,2620,0,0,0,0,1,3.0,33,0,0,2026-09-02 11:33:37.153
258,169231,13138,2620,0,0,0,0,1,2.0,27,0,0,2026-09-02 11:33:37.157
259,169231,10913,2590,62,34,5,4,1,3.0,39,0,0,2026-09-02 11:33:37.160
260,169231,1478327,2590,0,0,0,0,0,3.0,26,0,0,2026-09-02 11:33:37.160
261,169231,10373,2590,0,0,0,0,1,4.0,22,0,0,2026-09-02 11:33:37.163
262,169231,19177,2590,0,0,0,0,2,2.0,17,0,0,2026-09-02 11:33:37.163
263,169231,1429732,2590,0,0,0,0,1,2.2,28,0,0,2026-09-02 11:33:37.167
264,169231,1459475,2590,0,0,0,0,3,4.0,17,0,0,2026-09-02 11:33:37.170
265,169231,1459507,2590,0,0,0,0,0,1.4,30,0,0,2026-09-02 11:33:37.170
266,169231,1446957,2590,13,14,1,0,0,0.0,0,0,0,2026-09-02 11:33:37.173
267,169231,1459452,2590,62,41,6,3,0,0.0,0,0,0,2026-09-02 11:33:37.177
268,169231,1429684,2590,33,18,3,3,0,0.0,0,0,0,2026-09-02 11:33:37.193
269,169231,1459288,2590,7,3,0,1,0,0.0,0,0,0,2026-09-02 11:33:37.197
270,169231,1459430,2590,0,0,0,0,0,0.0,0,0,0,2026-09-02 11:33:37.197
271,169231,1458925,2620,0,0,0,0,0,4.0,37,0,0,2026-09-02 11:33:37.400
272,169811,10012,97,19,10,4,0,0,0.0,0,0,0,2026-09-02 11:33:39.183
273,169811,14825,97,64,36,8,3,0,0.0,0,0,0,2026-09-02 11:33:39.187
274,169811,1448809,97,22,18,2,1,0,0.0,0,0,0,2026-09-02 11:33:39.190
275,169811,9082,97,5,9,0,0,0,0.0,0,0,0,2026-09-02 11:33:39.190
276,169811,52925,97,13,14,2,0,0,0.0,0,0,0,2026-09-02 11:33:39.193
277,169811,16208,97,0,1,0,0,0,0.0,0,0,0,2026-09-02 11:33:39.193
278,169811,11098,97,5,7,1,0,3,1.1,0,0,0,2026-09-02 11:33:39.197
279,169811,53030,97,6,5,1,0,0,4.0,11,0,0,2026-09-02 11:33:39.200
280,169811,1448901,97,1,4,0,0,3,4.0,18,0,0,2026-09-02 11:33:39.200
281,169811,41078,97,6,8,0,0,2,3.0,10,0,0,2026-09-02 11:33:39.203
282,169811,1448841,97,15,8,1,1,1,4.0,26,0,0,2026-09-02 11:33:39.207
283,169811,15395,382,6,8,1,0,0,3.0,31,0,0,2026-09-02 11:33:39.207
284,169811,16794,382,0,2,0,0,1,4.0,37,0,0,2026-09-02 11:33:39.210
285,169811,20111,382,0,1,0,0,2,3.0,31,0,0,2026-09-02 11:33:39.230
286,169811,13721,382,0,0,0,0,0,3.0,19,0,0,2026-09-02 11:33:39.233
287,169811,11935,382,6,15,0,0,3,4.0,26,0,0,2026-09-02 11:33:39.237
288,169811,11938,382,5,7,1,0,1,3.0,14,0,0,2026-09-02 11:33:39.240
289,169811,11936,382,4,5,1,0,0,0.0,0,0,0,2026-09-02 11:33:39.243
290,169811,11942,382,41,48,5,0,0,0.0,0,0,0,2026-09-02 11:33:39.267
291,169811,20106,382,1,6,0,0,0,0.0,0,0,0,2026-09-02 11:33:39.270
292,169811,1478501,382,1,3,0,0,0,0.0,0,0,0,2026-09-02 11:33:39.287
293,169811,22001,382,0,2,0,0,0,0.0,0,0,0,2026-09-02 11:33:39.290
294,171080,1431905,3567,45,18,7,2,0,0.0,0,0,0,2026-09-02 11:33:41.127
295,171080,12086,3567,77,26,6,7,1,2.3,37,0,0,2026-09-02 11:33:41.130
296,171080,36139,3567,47,22,1,5,1,1.0,7,0,0,2026-09-02 11:33:41.130
297,171080,1457066,3567,23,13,1,2,0,0.0,0,0,0,2026-09-02 11:33:41.133
298,171080,1431913,3567,18,8,0,2,0,0.0,0,0,0,2026-09-02 11:33:41.137
299,171080,1464571,3567,12,8,0,2,0,0.0,0,0,0,2026-09-02 11:33:41.137
300,171080,1479353,3567,10,12,0,0,0,3.0,44,0,0,2026-09-02 11:33:41.140
301,171080,1478827,3567,2,3,0,0,0,0.0,0,0,0,2026-09-02 11:33:41.140
302,171080,12627,3567,3,8,0,0,1,3.0,43,0,0,2026-09-02 11:33:41.143
303,171080,19183,3567,8,5,0,1,2,4.0,49,0,0,2026-09-02 11:33:41.147
304,171080,1479357,3567,0,1,0,0,0,3.0,47,0,0,2026-09-02 11:33:41.150
